,uuid,company,description,categories,location,country,continent,num_of_employees,website,Founded,Funding Rounds,Total Funding in USD,Funding Range,Funding Stage,Number Founders
275,d8201f6f-22ff-d224-e356-c7217ec9b3d9,Ollie,"Ollie is a pet wellness brand that delivers freshly cooked, human-grade food tailored to each dog’s nutritional needs.","E-Commerce,Food and Beverage,Pet","New York,New York,United States,North America",United States,North America,51-100,https://www.myollie.com,2016-10-05,5,46583192.0,45-55m,,3.0
276,92a9707e-d35c-5b11-e10d-027959d15137,Rapid7,Rapid7 is a provider of security data and analytics solutions enabling organizations to implement an active approach to cybersecurity.,"Analytics,Enterprise Software,Risk Management,Security","Boston,Massachusetts,United States,North America",United States,North America,1001-5000,http://www.rapid7.com,2000-01-01,4,89000000.0,85-100m,ipo,3.0
277,322c0892-e444-c61c-a00c-37e399e078d7,O-House,O-House is a home furnishing and interior design platform enabling customers to easily source & purchase goods for their homes.,"Home Improvement,Home Services,Interior Design,Lifestyle,Mobile Apps","Seoul,Seoul-t'ukpyolsi,South Korea,Asia",South Korea,Asia,101-250,http://ohou.se,2014-07-15,4,78942073.0,75-85m,late_stage_venture,1.0
278,43148b6b-e00b-5339-ca65-971b1228c0b1,Aeva,Aeva develops a new sensing & perception paradigm for autonomous machines.,"Automotive,Autonomous Vehicles,Navigation","Palo Alto,California,United States,North America",United States,North America,101-250,http://www.aeva.ai,2016-01-01,3,48500000.0,45-55m,,2.0
279,ede8af58-35fd-11c8-dd32-fe6c00dd3b50,Uniphore,Uniphore is a customer service platform that is powered by AI and automation technologies.,"Analytics,Artificial Intelligence,Biometrics,Call Center,Customer Service,Machine Learning,Software,Speech Recognition,Telecommunications,Virtual Assistant","Palo Alto,California,United States,North America",United States,North America,251-500,http://uniphore.com,2008-01-01,5,66750000.0,65-75m,late_stage_venture,2.0
280,933189fe-05a9-4d62-b6be-b928bcaea483,Mulberry Platform,Mulberry is a developer of personalized product protection solutions used to help brands unlock additional revenue.,"Customer Service,Software","New York,New York,United States,North America",United States,North America,11-50,https://getmulberry.com/,2012-01-01,2,32750005.0,25-35m,seed,3.0
281,3a0d13a9-c633-4a94-a120-11413565b23d,MindMed,MindMed provides psychedelic-inspired medicines and therapies for substance abuse disorders and other mental illnesses.,"Biotechnology,Health Care,Medical,Pharmaceutical","Toronto,Ontario,Canada,North America",Canada,North America,1-10,https://www.mindmed.co,2019-05-01,6,65200040.0,65-75m,ipo,4.0
282,cee4abef-8d9f-02e1-682e-d226fcf00106,Foxconn Technology Group,"Foxconn Technology Group, is a Taiwanese multinational electronics contract manufacturing company, headquartered in Tucheng.","Electronics,Hardware,Information Technology,Manufacturing,Software","Taipei,T'ai-pei,Taiwan,Asia",Taiwan,Asia,10001+,http://www.foxconn.com,1974-01-01,1,20000000.0,15-25m,ipo,1.0
283,27bde34d-e097-a59b-fa3b-0a8b7bc1d510,Ironclad,Ironclad is the digital contracting platform that in-house legal teams rely upon to unlock the power of their contracts data.,"Artificial Intelligence,Consulting,Information Technology,Legal,SaaS,Software","San Francisco,California,United States,North America",United States,North America,101-250,https://www.ironcladapp.com/,2014-01-01,6,84000000.0,75-85m,late_stage_venture,2.0
284,b918293c-44a9-4b6f-9ee0-6fce98530f28,Signal,Signal is an independent SaaS provider of data onboarding and real-time identity resolution.,"Analytics,Cloud Computing,Data Integration,Enterprise Software,Marketing,Marketing Automation,Project Management,SaaS","Chicago,Illinois,United States,North America",United States,North America,11-50,https://www.signal.co,2009-09-26,6,60100000.0,55-65m,m_and_a,3.0
285,feced7f7-ba69-4570-93c9-57c5f7816493,Arthur AI,Arthur AI is a platform that monitors the productivity of machine learning models.,"Artificial Intelligence,Machine Learning,Software","New York,New York,United States,North America",United States,North America,11-50,https://www.arthur.ai/,2018-01-01,2,18300000.0,15-25m,early_stage_venture,4.0
286,c3fe52ed-ff44-434b-8ce8-7a21d11113de,At-Bay,At-Bay is an insurance company for the digital age,"Cyber Security,Information Services,Information Technology,Insurance,Network Security,Risk Management","San Francisco,California,United States,North America",United States,North America,51-100,https://www.at-bay.com/,2016-09-01,4,87000000.0,85-100m,late_stage_venture,4.0
287,d74b607f-0a61-4baa-2d49-b2f68309069e,RingCentral,"RingCentral, a global distributor of cloud-unified communications and collaboration solutions, offers its users with technology services.","Cloud Computing,Collaboration,Enterprise Software,Meeting Software,Messaging,Mobile,SaaS,VoIP","Belmont,California,United States,North America",United States,North America,1001-5000,https://www.ringcentral.com,2003-01-01,7,44000000.0,35-45m,ipo,3.0
288,c39d17f1-68c6-e4a8-1bd8-72592040c629,Viberate,"As the worlds largest resource of reliable information on all things music, we aim to map and standardize the entire global music ecosystem.","Analytics,Big Data,Blockchain,Information Technology,Market Research,Media and Entertainment,Music","Ljubljana,Ljubljana Urban Commune,Slovenia,Europe",Slovenia,Europe,101-250,https://www.viberate.com/,2015-12-09,3,1000000.0,<5m,seed,4.0
289,eca55b0a-9e24-1fd7-af76-b9a00976d75e,Exotel,Exotel provides cloud telephony services such as virtual phone numbers and telephony applications for small and medium enterprises in India.,"Cloud Data Services,Messaging,Mobile Apps","Bangalore,Karnataka,India,Asia",India,Asia,101-250,https://exotel.com/,2011-01-01,3,6124647.0,5-15m,,1.0
290,0da785ca-43a3-bf10-435d-82d9a5ec031a,ZestMoney,ZestMoney is an India-based consumer lending fintech company.,"Big Data,Consumer Lending,Financial Services,FinTech","Bangalore,Karnataka,India,Asia",India,Asia,101-250,https://www.zestmoney.in/,2015-01-01,7,68373924.0,65-75m,,3.0
291,3be8b43a-1143-4e26-8ecb-660a5a78edc5,Archistar.ai,"World-first artificial intelligence helping professionals find development sites, assess for feasibility and generate architectural designs.","3D Technology,Architecture,Artificial Intelligence,CAD,Information Technology,Machine Learning,Property Development,Software","Sydney,New South Wales,Australia,Oceania",Australia,Oceania,51-100,https://archistar.ai/,2010-04-01,4,9310794.0,5-15m,early_stage_venture,1.0
292,0179a631-f3d3-60b3-fefb-fd440ec7e889,SeedInvest,SeedInvest is an equity crowdfunding platform that connects investors with startups.,"Association,Crowdfunding,Funding Platform,Venture Capital","New York,New York,United States,North America",United States,North America,1-10,https://www.seedinvest.com/,2011-05-01,4,11375000.0,5-15m,m_and_a,2.0
293,7df88cdf-32c8-ceb5-148e-5d8d1b9be6cb,Credit Key,Credit Key is a patented pay-over-time financing solution for e-commerce merchants.,"E-Commerce,Financial Services,Payments","Venice,California,United States,North America",United States,North America,11-50,http://www.creditkey.com,2015-01-01,4,36350000.0,35-45m,early_stage_venture,1.0
294,244b2c5c-5cb1-4f24-8c72-aae5c6b751a8,boAt,boAt is a lifestyle brand that deals in fashionable consumer electronics.,"Fashion,Lifestyle","Mumbai,Maharashtra,India,Asia",India,Asia,51-100,http://www.boat-lifestyle.com/,2016-01-01,4,899955.0,<5m,,2.0
295,60b0e87f-4c3b-8822-787c-6968da2a99e0,Eko,"Eko develops FDA approved, AI-powered heart sound and EKG sensors for heart disease monitoring.","Artificial Intelligence,Health Care,Health Diagnostics,Machine Learning,Medical Device,mHealth,Software","Oakland,California,United States,North America",United States,North America,11-50,https://ekohealth.com,2013-01-01,8,92800000.0,85-100m,late_stage_venture,3.0
296,054e815e-21e8-4736-b14c-d8d25de66967,MyMoneyMantra,MyMoneyMantra is India's largest phy-gital (physical-digital) consumer & business finance marketplace.,"Consumer Lending,Finance,Financial Services,FinTech,Insurance,Lending,Marketplace,Personal Finance","New Delhi,Delhi,India,Asia",India,Asia,1001-5000,https://www.mymoneymantra.com,1989-01-01,1,15000000.0,5-15m,early_stage_venture,1.0
297,84b3f05a-1ccd-0110-41ed-28073c9bdcc2,Bitwala,Bitwala is a blockchain bank.,"Banking,Bitcoin,Blockchain,Cryptocurrency,Financial Services,FinTech","Berlin,Berlin,Germany,Europe",Germany,Europe,51-100,https://bitwala.com,2015-10-23,7,38343890.0,35-45m,,3.0
298,94591e52-b76b-6252-77b3-2ac92207d8c3,GAIA,GAIA is the leading furniture ecommerce player in Mexico,"Consumer Goods,E-Commerce,Furniture,Internet,Retail","Mexico City,Distrito Federal,Mexico,North America",Mexico,North America,251-500,http://www.gaiadesign.com.mx,2015-01-01,4,12850000.0,5-15m,early_stage_venture,3.0
299,54ee7b1e-f03c-8f67-ab79-90f87f3c65ad,LIZHI INC.,LIZHI INC. is a leading online UGC audio community and interactive audio entertainment platform in China,"Apps,Audio,Content,Internet,Mobile,Podcast,Social Media,Software","Guangzhou,Guangdong,China,Asia",China,Asia,501-1000,https://www.lizhiinc.com/en-us/home.html,2010-01-01,6,80000000.0,75-85m,ipo,1.0
300,bb5a10ac-3cf5-493c-b505-51941df90ab2,Nexo,The World’s Leading Regulated Financial Institution for Digital Assets,"Banking,Blockchain,Cryptocurrency,Financial Services,FinTech,Lending","London,England,United Kingdom,Europe",United Kingdom,Europe,101-250,https://nexo.io/,2017-01-01,2,52500000.0,45-55m,,3.0
301,37fd1c4f-2f36-8091-368d-bc3230f22771,StackRox,"StackRox is a Kubernetes-native security platform for cloud-native applications, containers, serverless, and Kubernetes.","Cloud Computing,Cloud Security,Cyber Security,Enterprise Software,Information Technology,Security,Software","Mountain View,California,United States,North America",United States,North America,51-100,http://www.stackrox.com,2014-11-01,4,65500000.0,65-75m,,3.0
302,148d7679-c328-4f60-09a8-fa26d82e5358,Telstra,Telstra is an Australia-based telecommunications and information services company offering a full range of communications services.,"Android,iOS,Mobile,Public Relations,Telecommunications","Melbourne,Victoria,Australia,Oceania",Australia,Oceania,10001+,http://www.telstraglobal.com/,1975-07-01,1,,,ipo,
303,e6d8e595-4621-1587-853f-c7dabfdea507,Livestorm,"Livestorm is a browser-based video communication platform that connects teams to promote, host, and analyze online events.","Analytics,Events,Information and Communications Technology (ICT),Information Technology,Marketing,Video,Video Conferencing","Paris,Ile-de-France,France,Europe",France,Europe,51-100,https://livestorm.co,2016-01-01,3,35085913.0,35-45m,early_stage_venture,4.0
304,b47ae383-d481-497a-b90c-1ee486e4c3e1,Starburst,Starburst is an enterprise Presto company offering an SQL-on-Anything analytics platform.,"Analytics,Big Data,Open Source","Boston,Massachusetts,United States,North America",United States,North America,101-250,https://www.starburstdata.com/,2017-10-01,2,64000000.0,55-65m,early_stage_venture,5.0
305,ca124a1f-9c47-ab11-807d-449d6e1fc8bb,Forge,"Forge (formerly Equidate) is a marketplace for private equity, giving private and institutional investors access to top pre-IPO companies.","Finance,Financial Services,FinTech,Marketplace","San Francisco,California,United States,North America",United States,North America,51-100,https://forgeglobal.com/,2014-01-01,7,88500000.0,85-100m,early_stage_venture,4.0
306,62516ebe-b1f4-7d7f-7339-877e9f6b800b,Genesis Therapeutics,Genesis Therapeutics unifies AI and biotech to accelerate the discovery of new medicines,"Artificial Intelligence,Biotechnology,Information Technology","South San Francisco,California,United States,North America",United States,North America,11-50,https://www.genesistherapeutics.ai/,2019-11-01,4,56100000.0,55-65m,early_stage_venture,2.0
307,bf075f80-6f6e-5313-f70e-7f59e8d78b5b,Walker & Company Brands,We make health and beauty simple for people of color.,"Beauty,E-Commerce,Health Care,Retail","Palo Alto,California,United States,North America",United States,North America,11-50,http://walkerandcompany.com,2013-04-18,5,33300000.0,25-35m,m_and_a,1.0
308,b6a20a82-8300-90c7-7703-49560dc004fa,PrimaryBid,PrimaryBid is a technology platform that allows everyday investors fair & equal access to investing in public companies raising capital.,"Finance,Financial Services,FinTech","London,England,United Kingdom,Europe",United Kingdom,Europe,51-100,https://www.primarybid.com,2012-01-01,4,61962692.0,55-65m,early_stage_venture,3.0
309,81ccc6b4-c3fa-4a96-8969-fecfca0d01af,Lanistar,Lanistar is a fintech company that provides customer-centric alternative to traditional banking.,"Banking,Financial Services,FinTech","London,England,United Kingdom,Europe",United Kingdom,Europe,11-50,https://www.iamlanistar.com/,2020-01-01,2,21318854.0,15-25m,,1.0
310,f673fb6f-7bdf-b984-92b9-1fde986c9f28,CAIS,CAIS is a financial technology platform providing the independent wealth channel with access to alternative investments.,"Finance,Financial Services,FinTech,Hedge Funds,Real Estate Investment","New York,New York,United States,North America",United States,North America,51-100,http://caisgroup.com,2009-01-01,4,81000000.0,75-85m,early_stage_venture,2.0
311,7480f31e-5a61-4ba6-9761-7a98976e6412,Headway,Headway is a mental healthcare system provider that helps patients connect with therapists and submit insurance claims online.,"Health Care,Information Technology,Insurance,Therapeutics","New York,New York,United States,North America",United States,North America,11-50,https://headway.co,2019-01-01,3,30500000.0,25-35m,early_stage_venture,4.0
